from_country,to_country,neighboring,from_country_region,to_country_region,same_region,mean,count
Norway,Finland,1,Northern Europe,Northern Europe,1,5.409090909090909,11
Norway,France,0,Northern Europe,Western Europe,0,0.9210526315789473,19
Norway,Georgia,0,Northern Europe,Central and Eastern Europe,0,0.075,10
Norway,Germany,0,Northern Europe,Western Europe,0,2.263157894736842,19
Norway,Greece,0,Northern Europe,Southern Europe,0,1.71875,16
Norway,Hungary,0,Northern Europe,Central and Eastern Europe,0,1.9090909090909092,11
Norway,Iceland,0,Northern Europe,Northern Europe,1,7.125,16
Norway,Ireland,0,Northern Europe,Western Europe,0,1.763157894736842,19
Norway,Israel,0,Northern Europe,Non-European,0,1.911764705882353,17
Norway,Italy,0,Northern Europe,Southern Europe,0,2.7222222222222223,9
Norway,Latvia,0,Northern Europe,Northern Europe,1,2.5714285714285716,14
Norway,Lithuania,0,Northern Europe,Northern Europe,1,4.21875,16
Norway,Malta,0,Northern Europe,Southern Europe,0,2.2794117647058822,17
Norway,Moldova,0,Northern Europe,Central and Eastern Europe,0,1.2291666666666667,12
Norway,Monaco,0,Northern Europe,Western Europe,0,0.0,3
Norway,Montenegro,0,Northern Europe,Central and Eastern Europe,0,0.3,5
Norway,Netherlands,0,Northern Europe,Western Europe,0,3.5441176470588234,17
Norway,North Macedonia,0,Northern Europe,Central and Eastern Europe,0,0.5454545454545454,11
Norway,Poland,0,Northern Europe,Central and Eastern Europe,0,2.5892857142857144,14
Norway,Portugal,0,Northern Europe,Southern Europe,0,1.1428571428571428,14
Norway,Romania,0,Northern Europe,Central and Eastern Europe,0,2.676470588235294,17
Norway,Russia,1,Northern Europe,Central and Eastern Europe,0,2.4444444444444446,18
Norway,San Marino,0,Northern Europe,Southern Europe,0,0.0,8
Norway,Serbia,0,Northern Europe,Central and Eastern Europe,0,3.75,13
Norway,Slovenia,0,Northern Europe,Central and Eastern Europe,0,0.9375,16
Norway,Spain,0,Northern Europe,Southern Europe,0,0.7105263157894737,19
Norway,Sweden,1,Northern Europe,Northern Europe,1,8.381578947368421,19
Norway,Switzerland,0,Northern Europe,Western Europe,0,1.4423076923076923,13
Norway,Türkiye,0,Northern Europe,Southern Europe,0,3.25,12
Norway,Ukraine,0,Northern Europe,Central and Eastern Europe,0,1.4833333333333334,15
Norway,United Kingdom,0,Northern Europe,Western Europe,0,0.5,19
Poland,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,0.7307692307692307,13
Poland,Andorra,0,Central and Eastern Europe,Western Europe,0,1.75,4
Poland,Armenia,0,Central and Eastern Europe,Central and Eastern Europe,1,4.25,10
Poland,Australia,0,Central and Eastern Europe,Non-European,0,7.15,5
Poland,Austria,0,Central and Eastern Europe,Western Europe,0,1.4,10
Poland,Azerbaijan,0,Central and Eastern Europe,Central and Eastern Europe,1,4.25,9
Poland,Belarus,1,Central and Eastern Europe,Central and Eastern Europe,1,2.5,8
Poland,Belgium,0,Central and Eastern Europe,Western Europe,0,4.204545454545454,11
Poland,Bulgaria,0,Central and Eastern Europe,Central and Eastern Europe,1,1.9583333333333333,6
Poland,Croatia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.2727272727272727,11
Poland,Cyprus,0,Central and Eastern Europe,Southern Europe,0,1.1041666666666667,12
Poland,Czech Republic,1,Central and Eastern Europe,Central and Eastern Europe,1,2.7916666666666665,6
Poland,Denmark,0,Central and Eastern Europe,Northern Europe,0,3.6153846153846154,13
Poland,Estonia,0,Central and Eastern Europe,Northern Europe,0,2.3958333333333335,12
Poland,Finland,0,Central and Eastern Europe,Northern Europe,0,3.0454545454545454,11
Poland,France,0,Central and Eastern Europe,Western Europe,0,1.3125,16
Poland,Georgia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.45,10
Poland,Germany,1,Central and Eastern Europe,Western Europe,0,2.46875,16
Poland,Greece,0,Central and Eastern Europe,Southern Europe,0,2.1785714285714284,14
Poland,Hungary,0,Central and Eastern Europe,Central and Eastern Europe,1,3.35,10
Poland,Iceland,0,Central and Eastern Europe,Northern Europe,0,1.4642857142857142,14
Poland,Ireland,0,Central and Eastern Europe,Western Europe,0,1.25,14
Poland,Israel,0,Central and Eastern Europe,Non-European,0,1.6607142857142858,14
Poland,Italy,0,Central and Eastern Europe,Southern Europe,0,3.5714285714285716,7
Poland,Latvia,0,Central and Eastern Europe,Northern Europe,0,2.4166666666666665,12
Poland,Lithuania,1,Central and Eastern Europe,Northern Europe,0,2.85,10
Poland,Malta,0,Central and Eastern Europe,Southern Europe,0,0.75,14
Poland,Moldova,0,Central and Eastern Europe,Central and Eastern Europe,1,1.8888888888888888,9
Poland,Montenegro,0,Central and Eastern Europe,Central and Eastern Europe,1,0.0,7
Poland,Netherlands,0,Central and Eastern Europe,Western Europe,0,1.9807692307692308,13
Poland,North Macedonia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.5,8
Poland,Norway,0,Central and Eastern Europe,Northern Europe,0,3.484375,16
Poland,Portugal,0,Central and Eastern Europe,Southern Europe,0,1.9615384615384615,13
Poland,Romania,0,Central and Eastern Europe,Central and Eastern Europe,1,2.3846153846153846,13
Poland,Russia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.8333333333333335,15
Poland,San Marino,0,Central and Eastern Europe,Southern Europe,0,0.25,6
Poland,Serbia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.4545454545454546,11
Poland,Slovenia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.3035714285714284,14
Poland,Spain,0,Central and Eastern Europe,Southern Europe,0,0.40625,16
Poland,Sweden,0,Central and Eastern Europe,Northern Europe,0,4.116666666666666,15
Poland,Switzerland,0,Central and Eastern Europe,Western Europe,0,2.8125,8
Poland,Türkiye,0,Central and Eastern Europe,Southern Europe,0,1.05,10
Poland,Ukraine,1,Central and Eastern Europe,Central and Eastern Europe,1,8.076923076923077,13
Poland,United Kingdom,0,Central and Eastern Europe,Western Europe,0,0.71875,16
Portugal,Albania,0,Southern Europe,Central and Eastern Europe,0,0.6964285714285714,14
Portugal,Andorra,0,Southern Europe,Western Europe,0,2.0,5
Portugal,Armenia,0,Southern Europe,Central and Eastern Europe,0,0.9,10
Portugal,Australia,0,Southern Europe,Non-European,0,2.125,4
Portugal,Austria,0,Southern Europe,Western Europe,0,3.75,9
Portugal,Azerbaijan,0,Southern Europe,Central and Eastern Europe,0,2.275,10
Portugal,Belarus,0,Southern Europe,Central and Eastern Europe,0,0.5,12
Portugal,Belgium,0,Southern Europe,Western Europe,0,4.25,12
Portugal,Bulgaria,0,Southern Europe,Central and Eastern Europe,0,2.625,8
Portugal,Croatia,0,Southern Europe,Central and Eastern Europe,0,0.5833333333333334,12
Portugal,Cyprus,0,Southern Europe,Southern Europe,1,0.9375,12
Portugal,Czech Republic,0,Southern Europe,Central and Eastern Europe,0,2.2142857142857144,7
Portugal,Denmark,0,Southern Europe,Northern Europe,0,2.0,14
Portugal,Estonia,0,Southern Europe,Northern Europe,0,2.4642857142857144,14
Portugal,Finland,0,Southern Europe,Northern Europe,0,1.7083333333333333,12
Portugal,France,0,Southern Europe,Western Europe,0,2.09375,16
Portugal,Georgia,0,Southern Europe,Central and Eastern Europe,0,1.1875,8
Portugal,Germany,0,Southern Europe,Western Europe,0,2.375,16
Portugal,Greece,0,Southern Europe,Southern Europe,1,2.0625,16
Portugal,Hungary,0,Southern Europe,Central and Eastern Europe,0,2.5,10
Portugal,Iceland,0,Southern Europe,Northern Europe,0,2.078125,16
Portugal,Ireland,0,Southern Europe,Western Europe,0,1.9318181818181819,11
Portugal,Israel,0,Southern Europe,Non-European,0,1.8076923076923077,13
Portugal,Italy,0,Southern Europe,Southern Europe,1,5.928571428571429,7
Portugal,Latvia,0,Southern Europe,Northern Europe,0,2.409090909090909,11
Portugal,Lithuania,0,Southern Europe,Northern Europe,0,1.5454545454545454,11
Portugal,Malta,0,Southern Europe,Southern Europe,1,0.9642857142857143,14
Portugal,Moldova,0,Southern Europe,Central and Eastern Europe,0,6.8,10
Portugal,Monaco,0,Southern Europe,Western Europe,0,0.0,3
Portugal,Montenegro,0,Southern Europe,Central and Eastern Europe,0,1.0833333333333333,6
Portugal,Netherlands,0,Southern Europe,Western Europe,0,3.409090909090909,11
Portugal,North Macedonia,0,Southern Europe,Central and Eastern Europe,0,0.25,10
Portugal,Norway,0,Southern Europe,Northern Europe,0,2.5,16
Portugal,Poland,0,Southern Europe,Central and Eastern Europe,0,0.21153846153846154,13
Portugal,Romania,0,Southern Europe,Central and Eastern Europe,0,5.423076923076923,13
Portugal,Russia,0,Southern Europe,Central and Eastern Europe,0,3.75,14
Portugal,San Marino,0,Southern Europe,Southern Europe,1,0.375,4
Portugal,Serbia,0,Southern Europe,Central and Eastern Europe,0,2.375,10
Portugal,Slovenia,0,Southern Europe,Central and Eastern Europe,0,1.2307692307692308,13
Portugal,Spain,1,Southern Europe,Southern Europe,1,7.53125,16
Portugal,Sweden,0,Southern Europe,Northern Europe,0,4.05,15
Portugal,Switzerland,0,Southern Europe,Western Europe,0,1.8181818181818181,11
Portugal,Türkiye,0,Southern Europe,Southern Europe,1,1.0909090909090908,11
Portugal,Ukraine,0,Southern Europe,Central and Eastern Europe,0,5.884615384615385,13
Portugal,United Kingdom,0,Southern Europe,Western Europe,0,1.0625,16
Romania,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,0.7291666666666666,12
Romania,Andorra,0,Central and Eastern Europe,Western Europe,0,0.0,6
Romania,Armenia,0,Central and Eastern Europe,Central and Eastern Europe,1,3.25,10
Romania,Australia,0,Central and Eastern Europe,Non-European,0,3.3125,4
Romania,Austria,0,Central and Eastern Europe,Western Europe,0,1.4615384615384615,13
Romania,Azerbaijan,0,Central and Eastern Europe,Central and Eastern Europe,1,4.775,10
Romania,Belarus,0,Central and Eastern Europe,Central and Eastern Europe,1,0.6041666666666666,12
Romania,Belgium,0,Central and Eastern Europe,Western Europe,0,2.033333333333333,15
Romania,Bulgaria,1,Central and Eastern Europe,Central and Eastern Europe,1,1.6666666666666667,9
Romania,Croatia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.5833333333333333,12
Romania,Cyprus,0,Central and Eastern Europe,Southern Europe,0,2.5357142857142856,14
Romania,Czech Republic,0,Central and Eastern Europe,Central and Eastern Europe,1,1.375,4
Romania,Denmark,0,Central and Eastern Europe,Northern Europe,0,2.6911764705882355,17
Romania,Estonia,0,Central and Eastern Europe,Northern Europe,0,0.8125,16
Romania,Finland,0,Central and Eastern Europe,Northern Europe,0,0.9285714285714286,14
Romania,France,0,Central and Eastern Europe,Western Europe,0,0.6944444444444444,18
Romania,Georgia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.375,8
Romania,Germany,0,Central and Eastern Europe,Western Europe,0,0.8333333333333334,18
Romania,Greece,0,Central and Eastern Europe,Southern Europe,0,7.34375,16
Romania,Hungary,1,Central and Eastern Europe,Central and Eastern Europe,1,7.638888888888889,9
Romania,Iceland,0,Central and Eastern Europe,Northern Europe,0,1.0357142857142858,14
Romania,Ireland,0,Central and Eastern Europe,Western Europe,0,1.3333333333333333,15
Romania,Israel,0,Central and Eastern Europe,Non-European,0,2.6805555555555554,18
Romania,Italy,0,Central and Eastern Europe,Southern Europe,0,3.625,8
Romania,Latvia,0,Central and Eastern Europe,Northern Europe,0,0.6428571428571429,14
Romania,Lithuania,0,Central and Eastern Europe,Northern Europe,0,0.36666666666666664,15
Romania,Malta,0,Central and Eastern Europe,Southern Europe,0,2.017857142857143,14
Romania,Moldova,1,Central and Eastern Europe,Central and Eastern Europe,1,11.596153846153847,13
Romania,Monaco,0,Central and Eastern Europe,Western Europe,0,0.0,3
Romania,Montenegro,0,Central and Eastern Europe,Central and Eastern Europe,1,0.5,7
Romania,Netherlands,0,Central and Eastern Europe,Western Europe,0,2.1333333333333333,15
Romania,North Macedonia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.625,14
Romania,Norway,0,Central and Eastern Europe,Northern Europe,0,2.359375,16
Romania,Poland,0,Central and Eastern Europe,Central and Eastern Europe,1,0.5,10
Romania,Portugal,0,Central and Eastern Europe,Southern Europe,0,1.8,10
Romania,Russia,0,Central and Eastern Europe,Central and Eastern Europe,1,4.455882352941177,17
Romania,San Marino,0,Central and Eastern Europe,Southern Europe,0,0.9285714285714286,7
Romania,Serbia,1,Central and Eastern Europe,Central and Eastern Europe,1,3.4545454545454546,11
Romania,Slovenia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.1730769230769231,13
Romania,Spain,0,Central and Eastern Europe,Southern Europe,0,2.111111111111111,18
Romania,Sweden,0,Central and Eastern Europe,Northern Europe,0,3.9444444444444446,18
Romania,Switzerland,0,Central and Eastern Europe,Western Europe,0,2.0714285714285716,14
Romania,Türkiye,0,Central and Eastern Europe,Southern Europe,0,7.090909090909091,11
Romania,Ukraine,1,Central and Eastern Europe,Central and Eastern Europe,1,2.232142857142857,14
Romania,United Kingdom,0,Central and Eastern Europe,Western Europe,0,0.4444444444444444,18
Russia,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,0.6153846153846154,13
Russia,Andorra,0,Central and Eastern Europe,Western Europe,0,1.0,4
Russia,Armenia,0,Central and Eastern Europe,Central and Eastern Europe,1,9.272727272727273,11
Russia,Australia,0,Central and Eastern Europe,Non-European,0,2.8125,4
Russia,Austria,0,Central and Eastern Europe,Western Europe,0,0.75,14
Russia,Azerbaijan,1,Central and Eastern Europe,Central and Eastern Europe,1,9.875,10
Russia,Belarus,1,Central and Eastern Europe,Central and Eastern Europe,1,7.9375,8
Russia,Belgium,0,Central and Eastern Europe,Western Europe,0,2.892857142857143,14
Russia,Bulgaria,0,Central and Eastern Europe,Central and Eastern Europe,1,0.4,5
Russia,Croatia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.9821428571428572,14
Russia,Cyprus,0,Central and Eastern Europe,Southern Europe,0,2.05,15
Russia,Czech Republic,0,Central and Eastern Europe,Central and Eastern Europe,1,0.625,4
Russia,Denmark,0,Central and Eastern Europe,Northern Europe,0,1.796875,16
Russia,Estonia,1,Central and Eastern Europe,Northern Europe,0,2.3055555555555554,18
Russia,Finland,1,Central and Eastern Europe,Northern Europe,0,1.2666666666666666,15
Russia,France,0,Central and Eastern Europe,Western Europe,0,2.1052631578947367,19
Russia,Georgia,1,Central and Eastern Europe,Central and Eastern Europe,1,6.125,8
Russia,Germany,0,Central and Eastern Europe,Western Europe,0,1.5263157894736843,19
Russia,Greece,0,Central and Eastern Europe,Southern Europe,0,4.5,17
Russia,Hungary,0,Central and Eastern Europe,Central and Eastern Europe,1,1.95,10
Russia,Iceland,0,Central and Eastern Europe,Northern Europe,0,1.0,16
Russia,Ireland,0,Central and Eastern Europe,Western Europe,0,0.6333333333333333,15
Russia,Israel,0,Central and Eastern Europe,Non-European,0,2.4,15
Russia,Italy,0,Central and Eastern Europe,Southern Europe,0,2.0,8
Russia,Latvia,1,Central and Eastern Europe,Northern Europe,0,1.625,16
Russia,Lithuania,1,Central and Eastern Europe,Northern Europe,0,2.6923076923076925,13
Russia,Malta,0,Central and Eastern Europe,Southern Europe,0,2.3529411764705883,17
Russia,Moldova,0,Central and Eastern Europe,Central and Eastern Europe,1,5.857142857142857,14
Russia,Montenegro,0,Central and Eastern Europe,Central and Eastern Europe,1,0.5,8
Russia,Netherlands,0,Central and Eastern Europe,Western Europe,0,1.45,15
Russia,North Macedonia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.3,10
Russia,Norway,1,Central and Eastern Europe,Northern Europe,0,2.7205882352941178,17
Russia,Poland,0,Central and Eastern Europe,Central and Eastern Europe,1,1.5,14
Russia,Portugal,0,Central and Eastern Europe,Southern Europe,0,0.0,11
Russia,Romania,0,Central and Eastern Europe,Central and Eastern Europe,1,3.1176470588235294,17
Russia,San Marino,0,Central and Eastern Europe,Southern Europe,0,0.6428571428571429,7
Russia,Serbia,0,Central and Eastern Europe,Central and Eastern Europe,1,3.326923076923077,13
Russia,Slovenia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.75,14
Russia,Spain,0,Central and Eastern Europe,Southern Europe,0,0.7105263157894737,19
Russia,Sweden,0,Central and Eastern Europe,Northern Europe,0,2.2222222222222223,18
Russia,Switzerland,0,Central and Eastern Europe,Western Europe,0,1.2777777777777777,9
Russia,Türkiye,0,Central and Eastern Europe,Southern Europe,0,1.2692307692307692,13
Russia,Ukraine,1,Central and Eastern Europe,Central and Eastern Europe,1,7.392857142857143,14
Russia,United Kingdom,0,Central and Eastern Europe,Western Europe,0,0.8947368421052632,19
San Marino,Albania,0,Southern Europe,Central and Eastern Europe,0,4.6875,8
San Marino,Armenia,0,Southern Europe,Central and Eastern Europe,0,4.142857142857143,7
San Marino,Australia,0,Southern Europe,Non-European,0,3.0,5
San Marino,Austria,0,Southern Europe,Western Europe,0,0.42857142857142855,7
San Marino,Azerbaijan,0,Southern Europe,Central and Eastern Europe,0,3.888888888888889,9
San Marino,Belarus,0,Southern Europe,Central and Eastern Europe,0,0.0625,4
San Marino,Belgium,0,Southern Europe,Western Europe,0,2.3125,8
San Marino,Bulgaria,0,Southern Europe,Central and Eastern Europe,0,4.75,4
San Marino,Croatia,0,Southern Europe,Central and Eastern Europe,0,1.875,4
San Marino,Cyprus,0,Southern Europe,Southern Europe,1,2.75,6
San Marino,Czech Republic,0,Southern Europe,Central and Eastern Europe,0,3.0625,4
San Marino,Denmark,0,Southern Europe,Northern Europe,0,1.84375,8
San Marino,Estonia,0,Southern Europe,Northern Europe,0,0.45,10
San Marino,Finland,0,Southern Europe,Northern Europe,0,1.25,8
San Marino,France,0,Southern Europe,Western Europe,0,1.2,10
San Marino,Georgia,0,Southern Europe,Central and Eastern Europe,0,1.2142857142857142,7
San Marino,Germany,0,Southern Europe,Western Europe,0,0.7,10
San Marino,Greece,0,Southern Europe,Southern Europe,1,5.0,9
San Marino,Hungary,0,Southern Europe,Central and Eastern Europe,0,2.8055555555555554,9
San Marino,Iceland,0,Southern Europe,Northern Europe,0,2.3125,8
San Marino,Ireland,0,Southern Europe,Western Europe,0,2.0,7
San Marino,Israel,0,Southern Europe,Non-European,0,3.15625,8
San Marino,Italy,1,Southern Europe,Southern Europe,1,7.166666666666667,9
San Marino,Latvia,0,Southern Europe,Northern Europe,0,2.7857142857142856,7
San Marino,Lithuania,0,Southern Europe,Northern Europe,0,1.2142857142857142,7
San Marino,Malta,0,Southern Europe,Southern Europe,1,4.833333333333333,9
San Marino,Moldova,0,Southern Europe,Central and Eastern Europe,0,2.71875,8
San Marino,Montenegro,0,Southern Europe,Central and Eastern Europe,0,2.7142857142857144,7
San Marino,Netherlands,0,Southern Europe,Western Europe,0,3.857142857142857,7
San Marino,North Macedonia,0,Southern Europe,Central and Eastern Europe,0,1.125,4
San Marino,Norway,0,Southern Europe,Northern Europe,0,3.3333333333333335,9
San Marino,Poland,0,Southern Europe,Central and Eastern Europe,0,1.6875,8
San Marino,Portugal,0,Southern Europe,Southern Europe,1,2.0714285714285716,7
San Marino,Romania,0,Southern Europe,Central and Eastern Europe,0,1.25,8
San Marino,Russia,0,Southern Europe,Central and Eastern Europe,0,3.0,9
San Marino,Serbia,0,Southern Europe,Central and Eastern Europe,0,1.875,8
San Marino,Slovenia,0,Southern Europe,Central and Eastern Europe,0,1.0416666666666667,6
San Marino,Spain,0,Southern Europe,Southern Europe,1,0.1,10
San Marino,Sweden,0,Southern Europe,Northern Europe,0,3.525,10
San Marino,Switzerland,0,Southern Europe,Western Europe,0,1.0,7
San Marino,Türkiye,0,Southern Europe,Southern Europe,1,7.0,3
San Marino,Ukraine,0,Southern Europe,Central and Eastern Europe,0,2.25,8
San Marino,United Kingdom,0,Southern Europe,Western Europe,0,2.35,10
Serbia,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,1.6538461538461537,13
Serbia,Andorra,0,Central and Eastern Europe,Western Europe,0,0.0,4
Serbia,Armenia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.1,10
Serbia,Australia,0,Central and Eastern Europe,Non-European,0,3.45,5
Serbia,Austria,0,Central and Eastern Europe,Western Europe,0,0.75,9
Serbia,Azerbaijan,0,Central and Eastern Europe,Central and Eastern Europe,1,1.45,10
Serbia,Belarus,0,Central and Eastern Europe,Central and Eastern Europe,1,0.8333333333333334,12
Serbia,Belgium,0,Central and Eastern Europe,Western Europe,0,1.825,10
Serbia,Bulgaria,1,Central and Eastern Europe,Central and Eastern Europe,1,3.5625,8
Serbia,Croatia,1,Central and Eastern Europe,Central and Eastern Europe,1,8.431818181818182,11
Serbia,Cyprus,0,Central and Eastern Europe,Southern Europe,0,1.8571428571428572,14
Serbia,Czech Republic,0,Central and Eastern Europe,Central and Eastern Europe,1,1.25,5
Serbia,Denmark,0,Central and Eastern Europe,Northern Europe,0,1.25,15
Serbia,Estonia,0,Central and Eastern Europe,Northern Europe,0,0.9230769230769231,13
Serbia,Finland,0,Central and Eastern Europe,Northern Europe,0,1.0833333333333333,12
Serbia,France,0,Central and Eastern Europe,Western Europe,0,0.5666666666666667,15
Serbia,Georgia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.725,10
Serbia,Germany,0,Central and Eastern Europe,Western Europe,0,0.8666666666666667,15
Serbia,Greece,0,Central and Eastern Europe,Southern Europe,0,5.653846153846154,13
Serbia,Hungary,1,Central and Eastern Europe,Central and Eastern Europe,1,6.041666666666667,12
Serbia,Iceland,0,Central and Eastern Europe,Northern Europe,0,0.9318181818181818,11
Serbia,Ireland,0,Central and Eastern Europe,Western Europe,0,0.2916666666666667,12
Serbia,Israel,0,Central and Eastern Europe,Non-European,0,2.3958333333333335,12
Serbia,Italy,0,Central and Eastern Europe,Southern Europe,0,4.4375,8
Serbia,Latvia,0,Central and Eastern Europe,Northern Europe,0,0.35,10
Serbia,Lithuania,0,Central and Eastern Europe,Northern Europe,0,1.0192307692307692,13
Serbia,Malta,0,Central and Eastern Europe,Southern Europe,0,1.75,14
Serbia,Moldova,0,Central and Eastern Europe,Central and Eastern Europe,1,2.840909090909091,11
Serbia,Monaco,0,Central and Eastern Europe,Western Europe,0,0.0,3
Serbia,Montenegro,1,Central and Eastern Europe,Central and Eastern Europe,1,10.5,5
Serbia,Netherlands,0,Central and Eastern Europe,Western Europe,0,0.9375,12
Serbia,North Macedonia,1,Central and Eastern Europe,Central and Eastern Europe,1,10.636363636363637,11
Serbia,Norway,0,Central and Eastern Europe,Northern Europe,0,2.283333333333333,15
Serbia,Poland,0,Central and Eastern Europe,Central and Eastern Europe,1,0.3076923076923077,13
Serbia,Portugal,0,Central and Eastern Europe,Southern Europe,0,1.6666666666666667,12
Serbia,Romania,1,Central and Eastern Europe,Central and Eastern Europe,1,1.5769230769230769,13
Serbia,Russia,0,Central and Eastern Europe,Central and Eastern Europe,1,5.178571428571429,14
Serbia,San Marino,0,Central and Eastern Europe,Southern Europe,0,0.375,4
Serbia,Slovakia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.3333333333333335,3
Serbia,Slovenia,0,Central and Eastern Europe,Central and Eastern Europe,1,5.854166666666667,12
Serbia,Spain,0,Central and Eastern Europe,Southern Europe,0,0.06666666666666667,15
Serbia,Sweden,0,Central and Eastern Europe,Northern Europe,0,2.9107142857142856,14
Serbia,Switzerland,0,Central and Eastern Europe,Western Europe,0,1.3333333333333333,9
Serbia,Türkiye,0,Central and Eastern Europe,Southern Europe,0,0.5555555555555556,9
Serbia,Ukraine,0,Central and Eastern Europe,Central and Eastern Europe,1,4.365384615384615,13
Serbia,United Kingdom,0,Central and Eastern Europe,Western Europe,0,0.6,15
Slovakia,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,0.6666666666666666,3
Slovakia,Azerbaijan,0,Central and Eastern Europe,Central and Eastern Europe,1,5.25,4
Slovakia,Belarus,0,Central and Eastern Europe,Central and Eastern Europe,1,0.8333333333333334,3
Slovakia,Cyprus,0,Central and Eastern Europe,Southern Europe,0,0.75,4
Slovakia,Denmark,0,Central and Eastern Europe,Northern Europe,0,2.875,4
Slovakia,Estonia,0,Central and Eastern Europe,Northern Europe,0,5.5,4
Slovakia,Finland,0,Central and Eastern Europe,Northern Europe,0,0.6666666666666666,3
Slovakia,France,0,Central and Eastern Europe,Western Europe,0,0.0,4
Slovakia,Georgia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.0,3
Slovakia,Germany,0,Central and Eastern Europe,Western Europe,0,3.0,4
Slovakia,Greece,0,Central and Eastern Europe,Southern Europe,0,2.25,4
Slovakia,Hungary,1,Central and Eastern Europe,Central and Eastern Europe,1,3.3333333333333335,3
Slovakia,Iceland,0,Central and Eastern Europe,Northern Europe,0,3.375,4
Slovakia,Ireland,0,Central and Eastern Europe,Western Europe,0,1.25,4
Slovakia,Israel,0,Central and Eastern Europe,Non-European,0,4.333333333333333,3
Slovakia,Latvia,0,Central and Eastern Europe,Northern Europe,0,0.0,3
Slovakia,Lithuania,0,Central and Eastern Europe,Northern Europe,0,1.1666666666666667,3
Slovakia,Malta,0,Central and Eastern Europe,Southern Europe,0,4.333333333333333,3
Slovakia,Moldova,0,Central and Eastern Europe,Central and Eastern Europe,1,2.0,4
Slovakia,Netherlands,0,Central and Eastern Europe,Western Europe,0,0.0,3
Slovakia,North Macedonia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.5,3
Slovakia,Norway,0,Central and Eastern Europe,Northern Europe,0,5.666666666666667,3
Slovakia,Portugal,0,Central and Eastern Europe,Southern Europe,0,3.0,3
Slovakia,Romania,0,Central and Eastern Europe,Central and Eastern Europe,1,1.0,4
Slovakia,Russia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.5,4
Slovakia,Serbia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.625,4
Slovakia,Slovenia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.5,3
Slovakia,Spain,0,Central and Eastern Europe,Southern Europe,0,0.5,4
Slovakia,Sweden,0,Central and Eastern Europe,Northern Europe,0,7.166666666666667,3
Slovakia,Türkiye,0,Central and Eastern Europe,Southern Europe,0,0.5,3
Slovakia,Ukraine,1,Central and Eastern Europe,Central and Eastern Europe,1,4.0,4
Slovakia,United Kingdom,0,Central and Eastern Europe,Western Europe,0,1.75,4
Slovenia,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,1.6538461538461537,13
Slovenia,Andorra,0,Central and Eastern Europe,Western Europe,0,1.0,5
Slovenia,Armenia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.8,10
Slovenia,Australia,0,Central and Eastern Europe,Non-European,0,3.1,5
Slovenia,Austria,1,Central and Eastern Europe,Western Europe,0,3.9166666666666665,12
Slovenia,Azerbaijan,0,Central and Eastern Europe,Central and Eastern Europe,1,1.7727272727272727,11
Slovenia,Belarus,0,Central and Eastern Europe,Central and Eastern Europe,1,0.7083333333333334,12
Slovenia,Belgium,0,Central and Eastern Europe,Western Europe,0,2.2857142857142856,14
Slovenia,Bulgaria,0,Central and Eastern Europe,Central and Eastern Europe,1,2.4722222222222223,9
Slovenia,Croatia,1,Central and Eastern Europe,Central and Eastern Europe,1,8.0,14
Slovenia,Cyprus,0,Central and Eastern Europe,Southern Europe,0,1.234375,16
Slovenia,Czech Republic,0,Central and Eastern Europe,Central and Eastern Europe,1,3.4583333333333335,6
Slovenia,Denmark,0,Central and Eastern Europe,Northern Europe,0,3.75,17
Slovenia,Estonia,0,Central and Eastern Europe,Northern Europe,0,1.7333333333333334,15
Slovenia,Finland,0,Central and Eastern Europe,Northern Europe,0,1.2692307692307692,13
Slovenia,France,0,Central and Eastern Europe,Western Europe,0,1.131578947368421,19
Slovenia,Georgia,0,Central and Eastern Europe,Central and Eastern Europe,1,0.6458333333333334,12
Slovenia,Germany,0,Central and Eastern Europe,Western Europe,0,1.4736842105263157,19
